Country/Region,Lat,Long,Date,Confirmed,Deaths,Recovered,Fdate,Continent,Continent_name
Canada,46.5107,-63.4168,4/10/20,25,0,0,2020-04-10,NA,North America
Canada,52.9399,-73.5491,4/10/20,11677,241,0,2020-04-10,NA,North America
Canada,52.9399,-106.4509,4/10/20,285,3,0,2020-04-10,NA,North America
Central African Republic,6.6111,20.9394,4/10/20,8,0,0,2020-04-10,AF,Africa
Chad,15.4542,18.7322,4/10/20,11,0,2,2020-04-10,AF,Africa
Chile,-35.6751,-71.543,4/10/20,6501,65,1571,2020-04-10,SA,South America
China,31.8257,117.2264,4/10/20,991,6,984,2020-04-10,AS,Asia
China,40.1824,116.4142,4/10/20,588,8,469,2020-04-10,AS,Asia
China,30.0572,107.874,4/10/20,579,6,570,2020-04-10,AS,Asia
China,26.0789,117.9874,4/10/20,351,1,311,2020-04-10,AS,Asia
China,37.8099,101.0583,4/10/20,139,2,135,2020-04-10,AS,Asia
China,23.3417,113.4244,4/10/20,1544,8,1434,2020-04-10,AS,Asia
China,23.8298,108.7881,4/10/20,254,2,252,2020-04-10,AS,Asia
China,26.8154,106.8748,4/10/20,146,2,144,2020-04-10,AS,Asia
China,19.1959,109.7453,4/10/20,168,6,162,2020-04-10,AS,Asia
China,39.549,116.1306,4/10/20,327,6,313,2020-04-10,AS,Asia
China,47.861999999999995,127.7615,4/10/20,638,13,470,2020-04-10,AS,Asia
China,33.882,113.61399999999999,4/10/20,1276,22,1252,2020-04-10,AS,Asia
China,22.3,114.2,4/10/20,989,4,309,2020-04-10,AS,Asia
China,30.9756,112.2707,4/10/20,67803,3216,64236,2020-04-10,AS,Asia
China,27.6104,111.7088,4/10/20,1019,4,1014,2020-04-10,AS,Asia
China,44.0935,113.9448,4/10/20,128,1,79,2020-04-10,AS,Asia
China,32.9711,119.455,4/10/20,651,0,634,2020-04-10,AS,Asia
China,27.614,115.7221,4/10/20,937,1,936,2020-04-10,AS,Asia
China,43.6661,126.1923,4/10/20,98,1,95,2020-04-10,AS,Asia
China,41.2956,122.6085,4/10/20,144,2,132,2020-04-10,AS,Asia
China,22.1667,113.55,4/10/20,45,0,10,2020-04-10,AS,Asia
China,37.2692,106.1655,4/10/20,75,0,75,2020-04-10,AS,Asia
China,35.7452,95.9956,4/10/20,18,0,18,2020-04-10,AS,Asia
China,35.1917,108.8701,4/10/20,256,3,246,2020-04-10,AS,Asia
China,36.3427,118.1498,4/10/20,783,7,756,2020-04-10,AS,Asia
China,31.201999999999998,121.4491,4/10/20,555,7,435,2020-04-10,AS,Asia
China,37.5777,112.2922,4/10/20,168,0,134,2020-04-10,AS,Asia
China,30.6171,102.7103,4/10/20,560,3,546,2020-04-10,AS,Asia
China,39.3054,117.323,4/10/20,183,3,158,2020-04-10,AS,Asia
China,31.6927,88.0924,4/10/20,1,0,1,2020-04-10,AS,Asia
China,41.1129,85.2401,4/10/20,76,3,73,2020-04-10,AS,Asia
China,24.974,101.48700000000001,4/10/20,184,2,173,2020-04-10,AS,Asia
China,29.1832,120.0934,4/10/20,1267,1,1235,2020-04-10,AS,Asia
Colombia,4.5709,-74.2973,4/10/20,2473,80,197,2020-04-10,SA,South America
Costa Rica,9.7489,-83.7534,4/10/20,558,3,42,2020-04-10,NA,North America
Croatia,45.1,15.2,4/10/20,1495,21,231,2020-04-10,EU,Europe
Cuba,22.0,-80.0,4/10/20,564,15,51,2020-04-10,NA,North America
United States,35.1264,33.4299,4/10/20,595,10,58,2020-04-10,NA,North America
Czechia,49.8175,15.472999999999999,4/10/20,5732,119,346,2020-04-10,EU,Europe
Denmark,61.8926,-6.9118,4/10/20,184,0,145,2020-04-10,EU,Europe
Denmark,71.7069,-42.6043,4/10/20,11,0,11,2020-04-10,EU,Europe
Denmark,56.2639,9.5018,4/10/20,5819,247,1773,2020-04-10,EU,Europe
Djibouti,11.8251,42.5903,4/10/20,150,1,36,2020-04-10,AF,Africa
Dominican Republic,18.7357,-70.1627,4/10/20,2620,126,98,2020-04-10,NA,North America
Ecuador,-1.8312,-78.1834,4/10/20,7161,297,368,2020-04-10,SA,South America
Egypt,26.0,30.0,4/10/20,1794,135,384,2020-04-10,AF,Africa
El Salvador,13.7942,-88.8965,4/10/20,117,6,15,2020-04-10,NA,North America
Equatorial Guinea,1.5,10.0,4/10/20,18,0,3,2020-04-10,AF,Africa
Eritrea,15.1794,39.7823,4/10/20,34,0,0,2020-04-10,AF,Africa
Estonia,58.5953,25.0136,4/10/20,1258,24,93,2020-04-10,EU,Europe
Eswatini,-26.5225,31.4659,4/10/20,12,0,7,2020-04-10,AF,Africa
Ethiopia,9.145,40.4897,4/10/20,65,3,4,2020-04-10,AF,Africa
Fiji,-17.7134,178.065,4/10/20,16,0,0,2020-04-10,OC,Oceania
Finland,64.0,26.0,4/10/20,2769,48,300,2020-04-10,EU,Europe
France,3.9339,-53.1258,4/10/20,83,0,43,2020-04-10,EU,Europe
France,-17.6797,149.4068,4/10/20,51,0,0,2020-04-10,EU,Europe
France,16.25,-61.5833,4/10/20,143,8,67,2020-04-10,EU,Europe
France,-12.8275,45.1662,4/10/20,191,2,50,2020-04-10,EU,Europe
France,-20.9043,165.618,4/10/20,18,0,1,2020-04-10,EU,Europe
France,-21.1351,55.2471,4/10/20,382,0,40,2020-04-10,EU,Europe
France,17.9,-62.8333,4/10/20,6,0,1,2020-04-10,EU,Europe
France,18.0708,-63.0501,4/10/20,32,2,11,2020-04-10,EU,Europe
France,14.6415,-61.0242,4/10/20,155,6,50,2020-04-10,EU,Europe
France,46.2276,2.2137,4/10/20,90676,13197,24932,2020-04-10,EU,Europe
Gabon,-0.8037,11.6094,4/10/20,44,1,1,2020-04-10,AF,Africa
Gambia,13.4432,-15.3101,4/10/20,4,1,2,2020-04-10,AF,Africa
Georgia,42.3154,43.3569,4/10/20,234,3,54,2020-04-10,AS,Asia
Germany,51.0,9.0,4/10/20,122171,2767,53913,2020-04-10,EU,Europe
Ghana,7.9465,-1.0232,4/10/20,378,6,4,2020-04-10,AF,Africa
Greece,39.0742,21.8243,4/10/20,2011,92,269,2020-04-10,EU,Europe
Guatemala,15.7835,-90.2308,4/10/20,126,3,17,2020-04-10,NA,North America
Guinea,9.9456,-9.6966,4/10/20,212,0,15,2020-04-10,AF,Africa
Guyana,5.0,-58.75,4/10/20,37,6,8,2020-04-10,SA,South America
Haiti,18.9712,-72.2852,4/10/20,31,2,0,2020-04-10,NA,North America
Honduras,15.2,-86.2419,4/10/20,382,23,7,2020-04-10,NA,North America
Hungary,47.1625,19.5033,4/10/20,1190,77,112,2020-04-10,EU,Europe
Iceland,64.9631,-19.0208,4/10/20,1675,7,751,2020-04-10,EU,Europe
India,21.0,78.0,4/10/20,7598,246,774,2020-04-10,AS,Asia
Indonesia,-0.7893,113.9213,4/10/20,3512,306,282,2020-04-10,AS,Asia
Iran,32.0,53.0,4/10/20,68192,4232,35465,2020-04-10,AS,Asia
Iraq,33.0,44.0,4/10/20,1279,70,550,2020-04-10,AS,Asia
Ireland,53.1424,-7.6921,4/10/20,8089,287,25,2020-04-10,EU,Europe
Israel,31.0,35.0,4/10/20,10408,95,1183,2020-04-10,AS,Asia
Italy,43.0,12.0,4/10/20,147577,18849,30455,2020-04-10,EU,Europe
Jamaica,18.1096,-77.2975,4/10/20,63,4,13,2020-04-10,NA,North America
Japan,36.0,138.0,4/10/20,5530,99,685,2020-04-10,AS,Asia
Jordan,31.24,36.51,4/10/20,372,7,170,2020-04-10,AS,Asia
Kazakhstan,48.0196,66.9237,4/10/20,812,10,64,2020-04-10,AS,Asia
Kenya,-0.0236,37.9062,4/10/20,189,7,22,2020-04-10,AF,Africa
South Korea,36.0,128.0,4/10/20,10450,208,7117,2020-04-10,AS,Asia
Kuwait,29.5,47.75,4/10/20,993,1,123,2020-04-10,AS,Asia
Kyrgyzstan,41.2044,74.7661,4/10/20,298,5,35,2020-04-10,AS,Asia
Latvia,56.8796,24.6032,4/10/20,612,3,16,2020-04-10,EU,Europe
Lebanon,33.8547,35.8623,4/10/20,609,20,76,2020-04-10,AS,Asia
Liberia,6.4281,-9.4295,4/10/20,37,5,3,2020-04-10,AF,Africa
Liechtenstein,47.14,9.55,4/10/20,79,1,55,2020-04-10,EU,Europe
Lithuania,55.1694,23.8813,4/10/20,999,22,54,2020-04-10,EU,Europe
Luxembourg,49.8153,6.1296,4/10/20,3223,54,500,2020-04-10,EU,Europe
Madagascar,-18.7669,46.8691,4/10/20,93,0,11,2020-04-10,AF,Africa
Malaysia,2.5,112.5,4/10/20,4346,70,1830,2020-04-10,AS,Asia
Maldives,3.2028,73.2207,4/10/20,19,0,13,2020-04-10,AS,Asia
Malta,35.9375,14.3754,4/10/20,350,2,16,2020-04-10,EU,Europe
Mauritania,21.0079,10.9408,4/10/20,7,1,2,2020-04-10,AF,Africa
Mauritius,-20.2,57.5,4/10/20,318,9,23,2020-04-10,AF,Africa
Mexico,23.6345,-102.5528,4/10/20,3844,233,633,2020-04-10,NA,North America
Moldova,47.4116,28.3699,4/10/20,1438,29,56,2020-04-10,EU,Europe
Monaco,43.7333,7.4167,4/10/20,90,1,5,2020-04-10,EU,Europe
Mongolia,46.8625,103.8467,4/10/20,16,0,4,2020-04-10,AS,Asia
Montenegro,42.5,19.3,4/10/20,255,2,4,2020-04-10,EU,Europe
Morocco,31.7917,-7.0926,4/10/20,1448,107,122,2020-04-10,AF,Africa
Namibia,-22.9576,18.4904,4/10/20,16,0,3,2020-04-10,AF,Africa
Nepal,28.1667,84.25,4/10/20,9,0,1,2020-04-10,AS,Asia
Netherlands,12.5186,-70.0358,4/10/20,86,0,27,2020-04-10,EU,Europe
Netherlands,12.1696,-68.99,4/10/20,14,1,7,2020-04-10,EU,Europe
Netherlands,18.0425,-63.0548,4/10/20,50,8,3,2020-04-10,EU,Europe
Netherlands,52.1326,5.2913,4/10/20,23097,2511,250,2020-04-10,EU,Europe
New Zealand,-40.9006,174.886,4/10/20,1283,2,373,2020-04-10,OC,Oceania
Nicaragua,12.8654,-85.2072,4/10/20,7,1,0,2020-04-10,NA,North America
Niger,17.6078,8.0817,4/10/20,438,11,41,2020-04-10,AF,Africa
Nigeria,9.082,8.6753,4/10/20,305,7,58,2020-04-10,AF,Africa
North Macedonia,41.6086,21.7453,4/10/20,711,32,41,2020-04-10,EU,Europe
Norway,60.472,8.4689,4/10/20,6314,113,32,2020-04-10,EU,Europe
Oman,21.0,57.0,4/10/20,484,3,109,2020-04-10,AS,Asia
Pakistan,30.3753,69.3451,4/10/20,4695,66,727,2020-04-10,AS,Asia
Panama,8.538,-80.7821,4/10/20,2752,66,16,2020-04-10,NA,North America
Papua New Guinea,-6.315,143.9555,4/10/20,2,0,0,2020-04-10,OC,Oceania
Paraguay,-23.4425,-58.4438,4/10/20,129,6,18,2020-04-10,SA,South America
Peru,-9.19,-75.0152,4/10/20,5897,169,1569,2020-04-10,SA,South America
Philippines,13.0,122.0,4/10/20,4195,221,140,2020-04-10,AS,Asia
Poland,51.9194,19.1451,4/10/20,5955,181,318,2020-04-10,EU,Europe
Portugal,39.3999,-8.2245,4/10/20,15472,435,233,2020-04-10,EU,Europe
Qatar,25.3548,51.1839,4/10/20,2512,6,227,2020-04-10,AS,Asia
Romania,45.9432,24.9668,4/10/20,5467,270,729,2020-04-10,EU,Europe
Russia,60.0,90.0,4/10/20,11917,94,795,2020-04-10,EU,Europe
Rwanda,-1.9403,29.8739,4/10/20,118,0,7,2020-04-10,AF,Africa
Saint Lucia,13.9094,-60.9789,4/10/20,15,0,1,2020-04-10,NA,North America
Saint Vincent and the Grenadines,12.9843,-61.2872,4/10/20,12,0,1,2020-04-10,NA,North America
San Marino,43.9424,12.4578,4/10/20,344,34,50,2020-04-10,EU,Europe
Saudi Arabia,24.0,45.0,4/10/20,3651,47,685,2020-04-10,AS,Asia
Senegal,14.4974,-14.4524,4/10/20,265,2,137,2020-04-10,AF,Africa
Serbia,44.0165,21.0059,4/10/20,3105,71,0,2020-04-10,EU,Europe
Seychelles,-4.6796,55.492,4/10/20,11,0,0,2020-04-10,AF,Africa
Singapore,1.2833,103.8333,4/10/20,2108,7,492,2020-04-10,AS,Asia
Slovakia,48.669,19.699,4/10/20,715,2,23,2020-04-10,EU,Europe
Slovenia,46.1512,14.9955,4/10/20,1160,45,137,2020-04-10,EU,Europe
Somalia,5.1521,46.1996,4/10/20,21,1,1,2020-04-10,AF,Africa
South Africa,-30.5595,22.9375,4/10/20,2003,24,410,2020-04-10,AF,Africa
Spain,40.0,-4.0,4/10/20,158273,16081,55668,2020-04-10,EU,Europe
Sri Lanka,7.0,81.0,4/10/20,190,7,54,2020-04-10,AS,Asia
Sudan,12.8628,30.2176,4/10/20,17,2,2,2020-04-10,AF,Africa
Suriname,3.9193,-56.0278,4/10/20,10,1,4,2020-04-10,SA,South America
Sweden,63.0,16.0,4/10/20,9685,870,381,2020-04-10,EU,Europe
Switzerland,46.8182,8.2275,4/10/20,24551,1002,11100,2020-04-10,EU,Europe
Tanzania,-6.369,34.8888,4/10/20,32,3,5,2020-04-10,AF,Africa
Thailand,15.0,101.0,4/10/20,2473,33,1013,2020-04-10,AS,Asia
Togo,8.6195,0.8248,4/10/20,76,3,25,2020-04-10,AF,Africa
Trinidad and Tobago,10.6918,-61.2225,4/10/20,109,8,1,2020-04-10,NA,North America
Tunisia,34.0,9.0,4/10/20,671,25,25,2020-04-10,AF,Africa
Turkey,38.9637,35.2433,4/10/20,47029,1006,2423,2020-04-10,AS,Asia
Uganda,1.0,32.0,4/10/20,53,0,0,2020-04-10,AF,Africa
Ukraine,48.3794,31.1656,4/10/20,2203,69,61,2020-04-10,EU,Europe
United Arab Emirates,24.0,54.0,4/10/20,3360,16,418,2020-04-10,AS,Asia
United Kingdom,32.3078,-64.7505,4/10/20,48,4,25,2020-04-10,EU,Europe
United Kingdom,19.3133,-81.2546,4/10/20,45,1,6,2020-04-10,EU,Europe
United Kingdom,49.3723,-2.3644,4/10/20,398,9,40,2020-04-10,EU,Europe
United Kingdom,36.1408,-5.3536,4/10/20,127,0,69,2020-04-10,EU,Europe
United Kingdom,54.2361,-4.5481,4/10/20,201,1,103,2020-04-10,EU,Europe
United Kingdom,16.7425,-62.1874,4/10/20,9,0,0,2020-04-10,EU,Europe
United Kingdom,55.3781,-3.4360000000000004,4/10/20,73758,10760,344,2020-04-10,EU,Europe
Uruguay,-32.5228,-55.7658,4/10/20,494,7,214,2020-04-10,SA,South America
United States,37.0902,-95.7129,4/10/20,496535,22333,28790,2020-04-10,NA,North America
Uzbekistan,41.3775,64.5853,4/10/20,624,3,42,2020-04-10,AS,Asia
Venezuela,6.4238,-66.5897,4/10/20,171,9,84,2020-04-10,SA,South America
Vietnam,16.0,108.0,4/10/20,257,0,144,2020-04-10,AS,Asia
Zambia,-15.4167,28.2833,4/10/20,40,2,25,2020-04-10,AF,Africa
Zimbabwe,-20.0,30.0,4/10/20,13,3,0,2020-04-10,AF,Africa
Canada,0.0,0.0,4/10/20,0,1,0,2020-04-10,NA,North America
Dominica,15.415,-61.371,4/10/20,16,0,5,2020-04-10,NA,North America
Grenada,12.1165,-61.678999999999995,4/10/20,14,0,0,2020-04-10,NA,North America
Mozambique,-18.665695,35.529562,4/10/20,20,0,0,2020-04-10,AF,Africa
Syria,34.802075,38.996815000000005,4/10/20,19,2,0,2020-04-10,AS,Asia
Timor-Leste,-8.874217,125.727539,4/10/20,2,0,0,2020-04-10,AS,Asia
Belize,13.1939,-59.5432,4/10/20,10,2,0,2020-04-10,NA,North America
Laos,19.856270000000002,102.495496,4/10/20,16,0,0,2020-04-10,AS,Asia
Libya,26.3351,17.228331,4/10/20,24,1,8,2020-04-10,AF,Africa
Palestine,31.9522,35.2332,4/10/20,267,2,45,2020-04-10,AS,Asia
Guinea-Bissau,11.8037,-15.1804,4/10/20,36,0,0,2020-04-10,AF,Africa
Mali,17.570692,-3.9961660000000006,4/10/20,87,7,22,2020-04-10,AF,Africa
Saint Kitts and Nevis,17.357822,-62.782998,4/10/20,12,0,0,2020-04-10,NA,North America
Canada,64.8255,-124.8457,4/10/20,5,0,0,2020-04-10,NA,North America
Canada,64.2823,-135.0,4/10/20,8,0,0,2020-04-10,NA,North America
Kosovo,42.602636,20.902977,4/10/20,250,7,52,2020-04-10,EU,Europe
Myanmar,21.9162,95.956,4/10/20,27,3,2,2020-04-10,AS,Asia
United Kingdom,18.2206,-63.0686,4/10/20,3,0,0,2020-04-10,EU,Europe
United Kingdom,18.4207,-64.64,4/10/20,3,0,0,2020-04-10,EU,Europe
United Kingdom,21.694000000000003,-71.7979,4/10/20,8,1,0,2020-04-10,EU,Europe
MS Zaandam,0.0,0.0,4/10/20,9,2,0,2020-04-10,EU,Europe
Botswana,-22.3285,24.6849,4/10/20,13,1,0,2020-04-10,AF,Africa
Burundi,-3.3731,29.9189,4/10/20,3,0,0,2020-04-10,AF,Africa
Sierra Leone,8.460555000000001,-11.779889,4/10/20,8,0,0,2020-04-10,AF,Africa
Malawi,-13.254307999999998,34.301525,4/10/20,9,1,0,2020-04-10,AF,Africa
United Kingdom,-51.7963,-59.5236,4/10/20,5,0,1,2020-04-10,EU,Europe
France,46.8852,-56.3159,4/10/20,1,0,0,2020-04-10,EU,Europe
South Sudan,6.877000000000001,31.307,4/10/20,4,0,0,2020-04-10,AF,Africa
Western Sahara,24.2155,-12.8858,4/10/20,4,0,0,2020-04-10,AS,Asia
Sao Tome and Principe,0.18636,6.613081,4/10/20,4,0,0,2020-04-10,AF,Africa
Yemen,15.552726999999999,48.516388,4/10/20,1,0,0,2020-04-10,AS,Asia
Comoros,-11.6455,43.3333,4/10/20,0,0,0,2020-04-10,AF,Africa
Tajikistan,38.861034000000004,71.276093,4/10/20,0,0,0,2020-04-10,AS,Asia
Lesotho,-29.609988,28.233608,4/10/20,0,0,0,2020-04-10,AF,Africa
Afghanistan,33.0,65.0,4/11/20,555,18,32,2020-04-11,AS,Asia
Albania,41.1533,20.1683,4/11/20,433,23,197,2020-04-11,EU,Europe
Algeria,28.0339,1.6596,4/11/20,1825,275,460,2020-04-11,AF,Africa
Andorra,42.5063,1.5218,4/11/20,601,26,71,2020-04-11,EU,Europe
Angola,-11.2027,17.8739,4/11/20,19,2,4,2020-04-11,AF,Africa
Antigua and Barbuda,17.0608,-61.7964,4/11/20,21,2,0,2020-04-11,NA,North America
Argentina,-38.4161,-63.6167,4/11/20,1975,83,440,2020-04-11,SA,South America
Armenia,40.0691,45.0382,4/11/20,967,13,173,2020-04-11,AS,Asia
Australia,-35.4735,149.0124,4/11/20,103,2,59,2020-04-11,OC,Oceania
Australia,-33.8688,151.2093,4/11/20,2857,23,4,2020-04-11,OC,Oceania
Australia,-12.4634,130.8456,4/11/20,28,0,2,2020-04-11,OC,Oceania
Australia,-28.0167,153.4,4/11/20,974,5,372,2020-04-11,OC,Oceania
Australia,-34.9285,138.6007,4/11/20,429,3,179,2020-04-11,OC,Oceania
Australia,-41.4545,145.9707,4/11/20,133,4,48,2020-04-11,OC,Oceania
Australia,-37.8136,144.9631,4/11/20,1265,14,926,2020-04-11,OC,Oceania
Australia,-31.9505,115.8605,4/11/20,514,6,216,2020-04-11,OC,Oceania
Australia,47.5162,14.5501,4/11/20,13806,337,6604,2020-04-11,OC,Oceania
Azerbaijan,40.1431,47.5769,4/11/20,1058,11,200,2020-04-11,AS,Asia
Bahamas,25.0343,-77.3963,4/11/20,46,8,5,2020-04-11,NA,North America
Bahrain,26.0275,50.55,4/11/20,1040,6,555,2020-04-11,AS,Asia
Bangladesh,23.685,90.3563,4/11/20,482,30,36,2020-04-11,AS,Asia
Barbados,13.1939,-59.5432,4/11/20,68,4,11,2020-04-11,NA,North America
United States,53.7098,27.9534,4/11/20,2226,23,172,2020-04-11,NA,North America
Belgium,50.8333,4.0,4/11/20,28018,3346,5986,2020-04-11,EU,Europe
Benin,9.3077,2.3158,4/11/20,35,1,5,2020-04-11,AF,Africa
Bhutan,27.5142,90.4336,4/11/20,5,0,2,2020-04-11,AS,Asia
Bolivia,-16.2902,-63.5887,4/11/20,275,20,2,2020-04-11,SA,South America
Bosnia and Herzegovina,43.9159,17.6791,4/11/20,946,37,139,2020-04-11,EU,Europe
Brazil,-14.235,-51.9253,4/11/20,20727,1124,173,2020-04-11,SA,South America
Brunei,4.5353,114.7277,4/11/20,136,1,104,2020-04-11,AS,Asia
Bulgaria,42.7339,25.4858,4/11/20,661,28,62,2020-04-11,EU,Europe
Burkina Faso,12.2383,-1.5616,4/11/20,484,27,155,2020-04-11,AF,Africa
Cabo Verde,16.5388,-23.0418,4/11/20,8,1,1,2020-04-11,AF,Africa
Cambodia,11.55,104.9167,4/11/20,120,0,75,2020-04-11,AS,Asia
Cameroon,3.8480000000000003,11.5021,4/11/20,820,12,98,2020-04-11,AF,Africa
Canada,53.9333,-116.5765,4/11/20,1567,40,0,2020-04-11,NA,North America
Canada,49.2827,-123.1207,4/11/20,1445,58,0,2020-04-11,NA,North America
Canada,37.6489,-122.6655,4/11/20,13,0,0,2020-04-11,NA,North America
Canada,53.7609,-98.8139,4/11/20,243,4,0,2020-04-11,NA,North America
Canada,46.5653,-66.4619,4/11/20,112,0,0,2020-04-11,NA,North America
Canada,53.1355,-57.6604,4/11/20,241,3,0,2020-04-11,NA,North America
Canada,44.681999999999995,-63.7443,4/11/20,428,2,0,2020-04-11,NA,North America
Canada,51.2538,-85.3232,4/11/20,6648,253,0,2020-04-11,NA,North America
Canada,46.5107,-63.4168,4/11/20,25,0,0,2020-04-11,NA,North America
Canada,52.9399,-73.5491,4/11/20,12292,289,0,2020-04-11,NA,North America
Canada,52.9399,-106.4509,4/11/20,289,4,0,2020-04-11,NA,North America
Central African Republic,6.6111,20.9394,4/11/20,8,0,0,2020-04-11,AF,Africa
Chad,15.4542,18.7322,4/11/20,11,0,2,2020-04-11,AF,Africa
Chile,-35.6751,-71.543,4/11/20,6927,73,1864,2020-04-11,SA,South America
China,31.8257,117.2264,4/11/20,991,6,984,2020-04-11,AS,Asia
China,40.1824,116.4142,4/11/20,589,8,474,2020-04-11,AS,Asia
China,30.0572,107.874,4/11/20,579,6,570,2020-04-11,AS,Asia
China,26.0789,117.9874,4/11/20,351,1,317,2020-04-11,AS,Asia
China,37.8099,101.0583,4/11/20,139,2,135,2020-04-11,AS,Asia
China,23.3417,113.4244,4/11/20,1548,8,1437,2020-04-11,AS,Asia
China,23.8298,108.7881,4/11/20,254,2,252,2020-04-11,AS,Asia
China,26.8154,106.8748,4/11/20,146,2,144,2020-04-11,AS,Asia
China,19.1959,109.7453,4/11/20,168,6,162,2020-04-11,AS,Asia
China,39.549,116.1306,4/11/20,327,6,313,2020-04-11,AS,Asia
China,47.861999999999995,127.7615,4/11/20,661,13,470,2020-04-11,AS,Asia
China,33.882,113.61399999999999,4/11/20,1276,22,1252,2020-04-11,AS,Asia
China,22.3,114.2,4/11/20,1000,4,336,2020-04-11,AS,Asia
China,30.9756,112.2707,4/11/20,67803,3219,64264,2020-04-11,AS,Asia
China,27.6104,111.7088,4/11/20,1019,4,1014,2020-04-11,AS,Asia
China,44.0935,113.9448,4/11/20,155,1,79,2020-04-11,AS,Asia
China,32.9711,119.455,4/11/20,652,0,636,2020-04-11,AS,Asia
China,27.614,115.7221,4/11/20,937,1,936,2020-04-11,AS,Asia
China,43.6661,126.1923,4/11/20,98,1,96,2020-04-11,AS,Asia
China,41.2956,122.6085,4/11/20,145,2,133,2020-04-11,AS,Asia
China,22.1667,113.55,4/11/20,45,0,10,2020-04-11,AS,Asia
China,37.2692,106.1655,4/11/20,75,0,75,2020-04-11,AS,Asia
China,35.7452,95.9956,4/11/20,18,0,18,2020-04-11,AS,Asia
China,35.1917,108.8701,4/11/20,256,3,248,2020-04-11,AS,Asia
China,36.3427,118.1498,4/11/20,784,7,757,2020-04-11,AS,Asia
China,31.201999999999998,121.4491,4/11/20,555,7,438,2020-04-11,AS,Asia
China,37.5777,112.2922,4/11/20,172,0,135,2020-04-11,AS,Asia
China,30.6171,102.7103,4/11/20,560,3,547,2020-04-11,AS,Asia
China,39.3054,117.323,4/11/20,183,3,161,2020-04-11,AS,Asia
China,31.6927,88.0924,4/11/20,1,0,1,2020-04-11,AS,Asia
China,41.1129,85.2401,4/11/20,76,3,73,2020-04-11,AS,Asia
China,24.974,101.48700000000001,4/11/20,184,2,174,2020-04-11,AS,Asia
China,29.1832,120.0934,4/11/20,1267,1,1236,2020-04-11,AS,Asia
Colombia,4.5709,-74.2973,4/11/20,2709,100,214,2020-04-11,SA,South America
Costa Rica,9.7489,-83.7534,4/11/20,577,3,49,2020-04-11,NA,North America
Croatia,45.1,15.2,4/11/20,1534,21,323,2020-04-11,EU,Europe
Cuba,22.0,-80.0,4/11/20,620,16,77,2020-04-11,NA,North America
United States,35.1264,33.4299,4/11/20,616,10,61,2020-04-11,NA,North America
Czechia,49.8175,15.472999999999999,4/11/20,5831,129,411,2020-04-11,EU,Europe
Denmark,61.8926,-6.9118,4/11/20,184,0,145,2020-04-11,EU,Europe
Denmark,71.7069,-42.6043,4/11/20,11,0,11,2020-04-11,EU,Europe
Denmark,56.2639,9.5018,4/11/20,5996,260,1955,2020-04-11,EU,Europe
Djibouti,11.8251,42.5903,4/11/20,187,2,36,2020-04-11,AF,Africa
Dominican Republic,18.7357,-70.1627,4/11/20,2759,135,108,2020-04-11,NA,North America
Ecuador,-1.8312,-78.1834,4/11/20,7257,315,411,2020-04-11,SA,South America
Egypt,26.0,30.0,4/11/20,1939,146,426,2020-04-11,AF,Africa
El Salvador,13.7942,-88.8965,4/11/20,118,6,19,2020-04-11,NA,North America
Equatorial Guinea,1.5,10.0,4/11/20,18,0,3,2020-04-11,AF,Africa
Eritrea,15.1794,39.7823,4/11/20,34,0,0,2020-04-11,AF,Africa
Estonia,58.5953,25.0136,4/11/20,1304,24,93,2020-04-11,EU,Europe
Eswatini,-26.5225,31.4659,4/11/20,12,0,7,2020-04-11,AF,Africa
Ethiopia,9.145,40.4897,4/11/20,69,3,10,2020-04-11,AF,Africa
Fiji,-17.7134,178.065,4/11/20,16,0,0,2020-04-11,OC,Oceania
Finland,64.0,26.0,4/11/20,2905,49,300,2020-04-11,EU,Europe
France,3.9339,-53.1258,4/11/20,83,0,43,2020-04-11,EU,Europe
France,-17.6797,149.4068,4/11/20,51,0,0,2020-04-11,EU,Europe
France,16.25,-61.5833,4/11/20,143,8,67,2020-04-11,EU,Europe
France,-12.8275,45.1662,4/11/20,196,3,59,2020-04-11,EU,Europe
France,-20.9043,165.618,4/11/20,18,0,1,2020-04-11,EU,Europe
France,-21.1351,55.2471,4/11/20,388,0,40,2020-04-11,EU,Europe
France,17.9,-62.8333,4/11/20,6,0,1,2020-04-11,EU,Europe
France,18.0708,-63.0501,4/11/20,32,2,11,2020-04-11,EU,Europe
France,14.6415,-61.0242,4/11/20,155,6,50,2020-04-11,EU,Europe
France,46.2276,2.2137,4/11/20,93790,13832,26391,2020-04-11,EU,Europe
Gabon,-0.8037,11.6094,4/11/20,46,1,1,2020-04-11,AF,Africa
Gambia,13.4432,-15.3101,4/11/20,9,1,2,2020-04-11,AF,Africa
Georgia,42.3154,43.3569,4/11/20,242,3,60,2020-04-11,AS,Asia
Germany,51.0,9.0,4/11/20,124908,2736,57400,2020-04-11,EU,Europe
Ghana,7.9465,-1.0232,4/11/20,408,8,4,2020-04-11,AF,Africa
Greece,39.0742,21.8243,4/11/20,2081,93,269,2020-04-11,EU,Europe
Guatemala,15.7835,-90.2308,4/11/20,137,3,19,2020-04-11,NA,North America
Guinea,9.9456,-9.6966,4/11/20,250,0,17,2020-04-11,AF,Africa
Guyana,5.0,-58.75,4/11/20,45,6,8,2020-04-11,SA,South America
